user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
773,2025-09-12 02:47:05,Mobile,Canada,55+,Male,A8773,Video,Travel,Travel Lovers,0.061179534048795774,0.1219,Commented,33,1.34,0.061179534048795774,0.1219,0.56
766,2025-01-10 21:16:48,Tablet,Germany,55+,Female,A5036,Video,Electronics,Travel Lovers,0.10131301898421931,0.1329,Shared,38,1.41,0.10131301898421931,0.1329,0.95
518,2025-09-25 17:04:19,Desktop,Germany,55+,Male,A1321,Image,Fashion,Young Adults,0.07427873776010954,0.1367,Shared,38,0.33,0.07427873776010954,0.1367,3.08
122,2025-06-07 22:36:08,Mobile,Canada,55+,Male,A7219,Image,Health,Fitness Lovers,0.09617210715344786,0.0564,Liked,14,0.16,0.09617210715344786,0.0564,3.39
639,2025-12-15 20:59:29,Mobile,India,45-54,Male,A4631,Image,Fashion,Fitness Lovers,0.08153330220870027,0.062,Liked,54,0.54,0.08153330220870027,0.062,0.94
192,2025-12-28 00:52:43,Desktop,UK,55+,Male,A7375,Video,Fashion,Young Adults,0.11054698242332996,0.1428,Liked,14,1.08,0.11054698242332996,0.1428,1.46
563,2025-08-07 06:14:05,Mobile,Germany,35-44,Female,A9307,Video,Fashion,Young Adults,0.09344045185181793,0.0515,Ignored,28,0.55,0.09344045185181793,0.0515,0.87
221,2025-04-09 23:18:04,Mobile,India,18-24,Male,A7647,Text,Automotive,Tech Enthusiasts,0.08849759491200318,0.1307,Shared,58,0.66,0.08849759491200318,0.1307,1.75
997,2025-12-06 07:56:09,Desktop,Canada,45-54,Female,A3886,Text,Fashion,Fitness Lovers,0.09259935069600209,0.0181,Commented,37,0.22,0.09259935069600209,0.0181,0.76
734,2025-02-15 10:42:08,Mobile,Germany,25-34,Male,A5506,Image,Fashion,Fitness Lovers,0.02774132483082109,0.1035,Liked,18,1.37,0.02774132483082109,0.1035,0.21
436,2025-06-26 18:45:57,Desktop,USA,35-44,Male,A5205,Text,Health,Tech Enthusiasts,0.06491167313982275,0.1382,Shared,44,0.92,0.06491167313982275,0.1382,0.98
191,2025-03-23 05:43:53,Mobile,USA,25-34,Female,A5883,Video,Travel,Tech Enthusiasts,0.12278315567327885,0.0676,Liked,16,1.22,0.12278315567327885,0.0676,0.68
104,2025-08-30 22:36:47,Desktop,Canada,18-24,Female,A1046,Image,Fashion,Family Oriented,0.08190539314169125,0.0619,Liked,17,1.5,0.08190539314169125,0.0619,0.34
624,2025-08-31 08:55:27,Tablet,UK,35-44,Male,A7642,Image,Automotive,Travel Lovers,0.11303189602361456,0.0717,Liked,42,1.33,0.11303189602361456,0.0717,0.61
573,2025-07-27 13:27:21,Desktop,Canada,35-44,Male,A8345,Image,Fashion,Tech Enthusiasts,0.11077932143413255,0.0545,Ignored,20,0.38,0.11077932143413255,0.0545,1.59
107,2025-12-07 12:56:34,Tablet,Canada,45-54,Female,A9701,Image,Health,Family Oriented,0.09495045133803404,0.0622,Commented,45,1.04,0.09495045133803404,0.0622,0.57
458,2025-03-12 23:24:08,Tablet,India,25-34,Male,A1638,Video,Automotive,Travel Lovers,0.14285299860098194,0.0342,Commented,57,0.25,0.14285299860098194,0.0342,1.95
778,2025-01-27 05:02:58,Mobile,USA,25-34,Male,A1118,Video,Travel,Tech Enthusiasts,0.10021803991102463,0.0911,Ignored,27,0.89,0.10021803991102463,0.0911,1.03
639,2025-02-03 12:24:34,Desktop,USA,18-24,Male,A4191,Image,Health,Travel Lovers,0.08518928815374666,0.0131,Ignored,47,0.29,0.08518928815374666,0.0131,0.38
124,2025-05-20 03:21:11,Mobile,UK,35-44,Male,A1430,Image,Travel,Tech Enthusiasts,0.05077964959948798,0.0785,Ignored,24,0.39,0.05077964959948798,0.0785,1.02
925,2025-04-26 22:27:02,Mobile,UK,18-24,Female,A7512,Text,Automotive,Travel Lovers,0.10823537996630801,0.0442,Commented,56,0.55,0.10823537996630801,0.0442,0.87
736,2025-03-11 21:42:11,Tablet,Canada,45-54,Male,A9587,Image,Travel,Family Oriented,0.01721040573167874,0.0723,Ignored,59,0.39,0.01721040573167874,0.0723,0.32
844,2025-01-14 03:04:30,Mobile,India,55+,Female,A5249,Text,Fashion,Family Oriented,0.0924645213053084,0.0663,Shared,53,0.6,0.0924645213053084,0.0663,1.02
382,2025-05-06 12:35:46,Mobile,USA,25-34,Male,A3601,Video,Health,Fitness Lovers,0.05181859281468729,0.0133,Ignored,36,1.44,0.05181859281468729,0.0133,0.05
647,2025-03-23 18:12:21,Mobile,Germany,55+,Male,A4668,Text,Fashion,Tech Enthusiasts,0.030354311665100372,0.0889,Ignored,46,1.22,0.030354311665100372,0.0889,0.22
730,2025-02-27 12:28:59,Tablet,India,18-24,Female,A2929,Video,Automotive,Tech Enthusiasts,0.07025462066828878,0.0374,Commented,36,1.15,0.07025462066828878,0.0374,0.23
859,2025-08-16 19:48:01,Mobile,Canada,25-34,Female,A9445,Image,Health,Travel Lovers,0.06443775606245003,0.1448,Shared,29,1.18,0.06443775606245003,0.1448,0.79
763,2025-04-28 18:17:07,Tablet,USA,55+,Female,A3416,Video,Fashion,Family Oriented,0.038963636671146155,0.1094,Liked,35,1.47,0.038963636671146155,0.1094,0.29
949,2025-06-03 22:42:40,Mobile,UK,35-44,Female,A5827,Video,Travel,Travel Lovers,0.04158742551821592,0.0536,Shared,21,0.92,0.04158742551821592,0.0536,0.24
769,2025-09-02 06:02:12,Mobile,Canada,35-44,Female,A9529,Video,Electronics,Travel Lovers,0.1319120964252962,0.0288,Liked,44,0.33,0.1319120964252962,0.0288,1.15
200,2025-04-06 01:05:32,Tablet,Germany,35-44,Female,A2744,Text,Fashion,Travel Lovers,0.09943089731069367,0.0894,Commented,39,0.88,0.09943089731069367,0.0894,1.01
917,2025-12-13 17:45:59,Tablet,India,18-24,Female,A8488,Video,Electronics,Travel Lovers,0.03599742940052676,0.0279,Commented,34,1.33,0.03599742940052676,0.0279,0.08
551,2025-11-29 01:41:40,Mobile,India,35-44,Male,A3453,Video,Fashion,Young Adults,0.14322593031838776,0.1426,Commented,41,0.35,0.14322593031838776,0.1426,5.84
346,2025-03-19 20:29:34,Desktop,UK,25-34,Male,A1029,Video,Fashion,Fitness Lovers,0.077791969716621,0.018,Ignored,29,1.41,0.077791969716621,0.018,0.1
947,2025-08-15 23:35:07,Tablet,USA,35-44,Female,A3581,Image,Travel,Family Oriented,0.1280142693720047,0.0751,Commented,54,1.14,0.1280142693720047,0.0751,0.84
865,2025-07-23 11:48:29,Mobile,USA,25-34,Male,A6367,Text,Fashion,Tech Enthusiasts,0.12333707919711281,0.1053,Commented,30,0.88,0.12333707919711281,0.1053,1.48
656,2025-04-15 06:04:29,Desktop,UK,35-44,Male,A8070,Text,Health,Young Adults,0.11829546130671434,0.0358,Commented,26,1.41,0.11829546130671434,0.0358,0.3
200,2025-08-14 04:38:40,Desktop,India,18-24,Female,A5702,Video,Electronics,Family Oriented,0.12047856871411838,0.1156,Ignored,13,0.48,0.12047856871411838,0.1156,2.9
262,2025-09-28 09:57:32,Desktop,India,35-44,Female,A9464,Video,Travel,Young Adults,0.09631345755104799,0.1082,Liked,33,1.21,0.09631345755104799,0.1082,0.86
827,2025-09-01 03:22:27,Desktop,India,55+,Female,A2597,Video,Electronics,Tech Enthusiasts,0.14575549510664879,0.0967,Shared,21,0.62,0.14575549510664879,0.0967,2.27
969,2025-05-15 18:31:16,Tablet,India,18-24,Female,A3488,Image,Fashion,Travel Lovers,0.0413299322989411,0.0399,Commented,48,1.24,0.0413299322989411,0.0399,0.13
560,2025-06-06 03:21:48,Tablet,USA,45-54,Male,A9597,Image,Health,Family Oriented,0.12527660836905055,0.0795,Ignored,54,0.8,0.12527660836905055,0.0795,1.24
562,2025-11-14 17:55:06,Desktop,Canada,18-24,Female,A7093,Image,Travel,Travel Lovers,0.11431873343148503,0.0302,Shared,31,0.63,0.11431873343148503,0.0302,0.55
966,2025-06-08 14:10:15,Desktop,USA,25-34,Female,A1914,Text,Fashion,Tech Enthusiasts,0.015499486878863364,0.1271,Shared,57,0.51,0.015499486878863364,0.1271,0.39
784,2025-04-20 05:16:05,Desktop,USA,55+,Male,A7459,Image,Travel,Fitness Lovers,0.018184064462272366,0.1233,Ignored,36,1.41,0.018184064462272366,0.1233,0.16
545,2025-07-08 04:15:12,Mobile,Germany,35-44,Male,A5617,Video,Electronics,Tech Enthusiasts,0.08817633705804262,0.0712,Ignored,30,0.76,0.08817633705804262,0.0712,0.83
867,2025-11-05 15:05:38,Desktop,USA,25-34,Female,A2015,Text,Fashion,Travel Lovers,0.08241416184187966,0.0256,Liked,11,0.75,0.08241416184187966,0.0256,0.28
892,2025-11-20 18:20:37,Mobile,USA,25-34,Male,A6016,Image,Fashion,Tech Enthusiasts,0.03466791809228918,0.1108,Ignored,23,1.18,0.03466791809228918,0.1108,0.33
371,2025-07-03 07:15:14,Desktop,USA,25-34,Female,A6117,Video,Travel,Travel Lovers,0.14349270075855886,0.1009,Commented,16,0.6,0.14349270075855886,0.1009,2.41
183,2025-01-11 11:07:02,Desktop,Canada,25-34,Male,A7930,Video,Fashion,Tech Enthusiasts,0.09700930258263193,0.0399,Shared,48,0.79,0.09700930258263193,0.0399,0.49
944,2025-07-12 23:05:44,Mobile,UK,55+,Female,A6175,Video,Fashion,Fitness Lovers,0.10369818861582142,0.0667,Liked,16,0.76,0.10369818861582142,0.0667,0.91
920,2025-05-29 11:05:17,Mobile,India,25-34,Female,A3641,Text,Electronics,Family Oriented,0.1404430185492662,0.0829,Shared,30,0.39,0.1404430185492662,0.0829,2.99
315,2025-06-06 18:29:06,Desktop,Germany,18-24,Female,A2642,Image,Electronics,Fitness Lovers,0.09829346305256909,0.1325,Shared,49,1.43,0.09829346305256909,0.1325,0.91
516,2025-09-02 19:46:30,Mobile,USA,55+,Male,A6698,Video,Automotive,Tech Enthusiasts,0.07555199315357115,0.0707,Ignored,24,0.29,0.07555199315357115,0.0707,1.84
938,2025-04-15 20:38:07,Tablet,Canada,18-24,Male,A1417,Image,Travel,Tech Enthusiasts,0.06238960921212003,0.1227,Liked,47,1.27,0.06238960921212003,0.1227,0.6
808,2025-11-21 17:55:24,Mobile,India,45-54,Male,A4369,Video,Travel,Young Adults,0.14820841923214592,0.025,Shared,41,1.08,0.14820841923214592,0.025,0.34
415,2025-07-16 05:12:10,Mobile,USA,45-54,Female,A1512,Text,Health,Fitness Lovers,0.12259051867988345,0.0258,Shared,12,1.37,0.12259051867988345,0.0258,0.23
427,2025-07-05 15:15:03,Desktop,USA,55+,Female,A3419,Video,Electronics,Young Adults,0.07850990144433122,0.0106,Commented,50,0.65,0.07850990144433122,0.0106,0.13
346,2025-09-23 08:42:21,Desktop,Germany,35-44,Male,A9969,Video,Automotive,Family Oriented,0.02176346818364728,0.0302,Shared,56,1.38,0.02176346818364728,0.0302,0.05
878,2025-10-31 01:52:13,Tablet,India,45-54,Female,A8524,Image,Travel,Fitness Lovers,0.029166307828221244,0.0918,Liked,48,0.91,0.029166307828221244,0.0918,0.29
483,2025-10-07 02:27:37,Mobile,USA,25-34,Female,A4879,Image,Fashion,Family Oriented,0.11874008477151062,0.0271,Liked,40,0.56,0.11874008477151062,0.0271,0.57
583,2025-10-14 03:53:19,Tablet,USA,55+,Female,A6749,Video,Fashion,Young Adults,0.11966481387296413,0.1054,Commented,45,0.93,0.11966481387296413,0.1054,1.36
827,2025-06-22 05:48:23,Desktop,India,25-34,Male,A2173,Image,Electronics,Travel Lovers,0.03499747885717013,0.1335,Commented,57,0.94,0.03499747885717013,0.1335,0.5
266,2025-07-26 11:08:47,Desktop,Canada,35-44,Male,A2325,Image,Fashion,Travel Lovers,0.07978680634823526,0.1353,Shared,17,0.53,0.07978680634823526,0.1353,2.04
327,2025-07-26 23:20:30,Tablet,Canada,25-34,Female,A1469,Video,Automotive,Fitness Lovers,0.13193812969872332,0.0784,Commented,46,0.1,0.13193812969872332,0.0784,10.34
897,2025-08-25 07:03:38,Tablet,UK,25-34,Male,A1919,Image,Electronics,Family Oriented,0.0599127013730101,0.0505,Ignored,11,0.74,0.0599127013730101,0.0505,0.41
383,2025-03-27 23:11:37,Tablet,UK,45-54,Female,A6146,Video,Travel,Family Oriented,0.020868551469656042,0.0361,Commented,21,1.46,0.020868551469656042,0.0361,0.05
371,2025-10-31 10:02:20,Tablet,Germany,45-54,Male,A7445,Video,Automotive,Fitness Lovers,0.13514985032466606,0.1325,Ignored,11,0.83,0.13514985032466606,0.1325,2.16
171,2025-12-13 11:25:53,Mobile,USA,35-44,Female,A9705,Video,Travel,Family Oriented,0.06274898109162078,0.1479,Commented,32,0.61,0.06274898109162078,0.1479,1.52
286,2025-09-13 10:17:01,Desktop,USA,45-54,Female,A6432,Text,Travel,Travel Lovers,0.072033012749821,0.1278,Liked,39,0.38,0.072033012749821,0.1278,2.42
401,2025-02-03 07:26:22,Mobile,India,35-44,Female,A3596,Image,Automotive,Fitness Lovers,0.04003847164621093,0.0546,Commented,54,0.76,0.04003847164621093,0.0546,0.29
891,2025-01-25 21:38:40,Desktop,UK,18-24,Female,A2094,Text,Fashion,Family Oriented,0.11090959618871138,0.0449,Commented,58,0.88,0.11090959618871138,0.0449,0.57
527,2025-05-28 06:40:23,Mobile,India,25-34,Female,A9762,Text,Travel,Fitness Lovers,0.1412038953653736,0.0245,Ignored,59,0.45,0.1412038953653736,0.0245,0.77
446,2025-05-12 01:34:38,Desktop,India,35-44,Male,A5868,Video,Electronics,Tech Enthusiasts,0.02533922066686966,0.0198,Ignored,43,1.1,0.02533922066686966,0.0198,0.05
581,2025-01-04 09:55:48,Desktop,UK,25-34,Female,A8997,Text,Fashion,Travel Lovers,0.11780361448383443,0.1129,Commented,12,0.62,0.11780361448383443,0.1129,2.15
836,2025-01-26 22:59:41,Mobile,India,35-44,Female,A5086,Video,Automotive,Fitness Lovers,0.010621566446793707,0.1491,Commented,11,0.68,0.010621566446793707,0.1491,0.23
407,2025-01-05 05:39:40,Mobile,UK,35-44,Female,A5291,Video,Health,Family Oriented,0.12265692121828231,0.0189,Shared,18,0.29,0.12265692121828231,0.0189,0.8
286,2025-07-27 03:49:34,Tablet,Germany,25-34,Female,A1144,Video,Automotive,Young Adults,0.10852237595017591,0.1071,Shared,44,1.17,0.10852237595017591,0.1071,0.99
219,2025-02-12 12:55:50,Desktop,Canada,45-54,Male,A1648,Image,Fashion,Fitness Lovers,0.1289955661804316,0.1351,Ignored,57,0.49,0.1289955661804316,0.1351,3.56
264,2025-02-11 21:26:34,Tablet,USA,55+,Male,A8961,Text,Travel,Tech Enthusiasts,0.019178395727212055,0.0238,Commented,16,1.11,0.019178395727212055,0.0238,0.04
605,2025-03-10 07:05:09,Desktop,UK,45-54,Male,A7192,Text,Automotive,Young Adults,0.13320988270943074,0.0802,Ignored,41,0.55,0.13320988270943074,0.0802,1.94
845,2025-03-06 18:52:10,Desktop,Germany,45-54,Male,A8380,Text,Travel,Young Adults,0.028393473152905788,0.143,Liked,53,0.67,0.028393473152905788,0.143,0.61
184,2025-06-09 15:10:56,Tablet,USA,35-44,Female,A5566,Image,Automotive,Young Adults,0.03211135390615024,0.1077,Ignored,24,1.23,0.03211135390615024,0.1077,0.28
199,2025-09-15 13:55:49,Desktop,Canada,25-34,Male,A5019,Video,Travel,Tech Enthusiasts,0.09512386742499511,0.0445,Shared,38,0.96,0.09512386742499511,0.0445,0.44
655,2025-02-14 20:31:00,Mobile,USA,45-54,Male,A3810,Video,Automotive,Young Adults,0.0966151444567965,0.0147,Liked,28,0.29,0.0966151444567965,0.0147,0.49
308,2025-06-24 03:34:22,Desktop,UK,45-54,Male,A1255,Video,Electronics,Young Adults,0.040479858159101094,0.0224,Ignored,17,1.41,0.040479858159101094,0.0224,0.06
117,2025-09-05 00:23:56,Tablet,India,18-24,Male,A1039,Video,Automotive,Young Adults,0.1256769619020247,0.0782,Liked,34,0.35,0.1256769619020247,0.0782,2.81
701,2025-01-31 06:31:33,Desktop,Germany,18-24,Female,A1161,Video,Health,Fitness Lovers,0.025072627699241234,0.0167,Commented,45,1.34,0.025072627699241234,0.0167,0.03
522,2025-10-28 14:20:29,Desktop,India,55+,Female,A4808,Text,Automotive,Young Adults,0.09139794098680107,0.1062,Ignored,48,1.36,0.09139794098680107,0.1062,0.71
867,2025-12-12 14:18:51,Tablet,Germany,35-44,Male,A7596,Image,Fashion,Young Adults,0.11297775332432701,0.0906,Commented,55,1.38,0.11297775332432701,0.0906,0.74
690,2025-05-27 13:15:09,Mobile,Germany,45-54,Male,A7465,Video,Travel,Tech Enthusiasts,0.1301487741458831,0.072,Liked,35,1.19,0.1301487741458831,0.072,0.79
241,2025-12-25 05:24:24,Tablet,UK,18-24,Female,A9350,Image,Fashion,Family Oriented,0.10297167880062624,0.0719,Shared,38,0.63,0.10297167880062624,0.0719,1.18
482,2025-05-25 01:11:48,Mobile,Germany,35-44,Female,A1150,Text,Travel,Young Adults,0.1177171606086181,0.0241,Ignored,55,0.19,0.1177171606086181,0.0241,1.49
228,2025-03-02 22:59:27,Desktop,India,55+,Female,A7687,Image,Automotive,Tech Enthusiasts,0.06925293170854563,0.0107,Commented,22,0.81,0.06925293170854563,0.0107,0.09
498,2025-12-22 23:05:43,Desktop,UK,25-34,Male,A6810,Image,Automotive,Family Oriented,0.12835306230074303,0.1053,Commented,52,0.52,0.12835306230074303,0.1053,2.6
335,2025-11-20 06:34:21,Tablet,India,35-44,Female,A9672,Text,Fashion,Family Oriented,0.11996814154025524,0.0268,Ignored,23,1.46,0.11996814154025524,0.0268,0.22
468,2025-09-03 12:27:37,Tablet,Canada,55+,Male,A1528,Video,Electronics,Fitness Lovers,0.11414218989706372,0.1222,Liked,20,0.33,0.11414218989706372,0.1222,4.23
538,2025-12-12 18:39:43,Desktop,Canada,25-34,Male,A9817,Text,Travel,Tech Enthusiasts,0.06910861939122508,0.0482,Liked,36,0.47,0.06910861939122508,0.0482,0.71
905,2025-06-16 06:42:20,Tablet,USA,45-54,Male,A6888,Text,Travel,Tech Enthusiasts,0.013174906680696654,0.0304,Liked,48,1.43,0.013174906680696654,0.0304,0.03
802,2025-07-26 12:37:13,Mobile,UK,55+,Female,A8542,Video,Electronics,Travel Lovers,0.09300564728135706,0.0896,Commented,49,1.47,0.09300564728135706,0.0896,0.57
792,2025-12-06 08:38:42,Mobile,Canada,35-44,Female,A9287,Video,Travel,Family Oriented,0.040282835426413505,0.0834,Shared,56,0.98,0.040282835426413505,0.0834,0.34
340,2025-07-29 23:42:07,Mobile,Canada,25-34,Male,A8282,Video,Health,Family Oriented,0.0707938482666437,0.0455,Liked,57,0.89,0.0707938482666437,0.0455,0.36
274,2025-06-11 04:10:36,Tablet,Canada,25-34,Male,A5678,Text,Travel,Tech Enthusiasts,0.04728726560205681,0.1078,Liked,45,0.48,0.04728726560205681,0.1078,1.06
148,2025-05-25 13:56:47,Desktop,Germany,25-34,Female,A5120,Image,Travel,Fitness Lovers,0.015745384060865515,0.0121,Shared,41,1.26,0.015745384060865515,0.0121,0.02
787,2025-03-31 10:06:24,Tablet,Germany,45-54,Male,A4327,Text,Health,Fitness Lovers,0.14339601996754348,0.0748,Ignored,19,0.59,0.14339601996754348,0.0748,1.82
134,2025-08-04 13:34:03,Desktop,UK,35-44,Female,A1332,Video,Travel,Family Oriented,0.04465338705431646,0.0769,Ignored,41,0.18,0.04465338705431646,0.0769,1.91
115,2025-12-15 10:06:47,Desktop,Germany,55+,Male,A2866,Image,Automotive,Family Oriented,0.017880852196581844,0.1093,Commented,17,1.21,0.017880852196581844,0.1093,0.16
438,2025-08-28 18:26:56,Tablet,USA,35-44,Female,A1213,Image,Automotive,Tech Enthusiasts,0.013585372558766826,0.1043,Shared,40,0.2,0.013585372558766826,0.1043,0.71
141,2025-09-25 22:15:40,Desktop,India,18-24,Female,A2988,Video,Travel,Travel Lovers,0.10969012583990206,0.0766,Commented,33,1.43,0.10969012583990206,0.0766,0.59
693,2025-03-24 06:18:24,Tablet,Canada,35-44,Female,A8573,Text,Electronics,Tech Enthusiasts,0.025259872738632925,0.0632,Shared,54,0.86,0.025259872738632925,0.0632,0.19
450,2025-11-13 11:47:11,Mobile,India,35-44,Male,A9188,Image,Travel,Young Adults,0.04410913028733999,0.1097,Ignored,33,1.38,0.04410913028733999,0.1097,0.35
414,2025-02-26 00:44:42,Tablet,UK,35-44,Female,A9624,Image,Fashion,Fitness Lovers,0.07160583610230781,0.0595,Liked,40,0.82,0.07160583610230781,0.0595,0.52
907,2025-12-23 21:32:25,Desktop,Germany,55+,Female,A4711,Video,Electronics,Young Adults,0.06474821106065101,0.0441,Shared,39,0.43,0.06474821106065101,0.0441,0.66
474,2025-02-19 17:03:40,Tablet,USA,55+,Female,A9408,Text,Fashion,Tech Enthusiasts,0.10542092937794474,0.0908,Liked,23,0.69,0.10542092937794474,0.0908,1.39
933,2025-06-10 07:06:46,Desktop,Germany,55+,Female,A2093,Video,Health,Family Oriented,0.1367300218460412,0.1057,Shared,18,0.96,0.1367300218460412,0.1057,1.51
216,2025-08-05 13:00:37,Mobile,UK,25-34,Female,A4928,Image,Fashion,Fitness Lovers,0.1392095080848275,0.0159,Commented,33,0.54,0.1392095080848275,0.0159,0.41
442,2025-01-21 17:36:07,Mobile,Canada,45-54,Male,A9839,Video,Fashion,Young Adults,0.10431597465783499,0.1162,Ignored,36,0.27,0.10431597465783499,0.1162,4.49
360,2025-12-13 23:22:38,Mobile,India,45-54,Male,A2135,Video,Fashion,Travel Lovers,0.07767975291984454,0.0199,Liked,60,0.24,0.07767975291984454,0.0199,0.64
410,2025-04-28 03:10:19,Mobile,Germany,35-44,Male,A7569,Video,Health,Tech Enthusiasts,0.13750240814017586,0.0435,Shared,46,0.15,0.13750240814017586,0.0435,3.99
848,2025-03-25 01:42:52,Desktop,India,18-24,Female,A9802,Image,Electronics,Young Adults,0.10288049284657193,0.1263,Shared,32,0.37,0.10288049284657193,0.1263,3.51
583,2025-05-05 06:04:29,Tablet,USA,55+,Female,A9721,Text,Electronics,Tech Enthusiasts,0.04252823377765377,0.0249,Liked,49,1.05,0.04252823377765377,0.0249,0.1
611,2025-06-10 06:32:25,Desktop,UK,25-34,Male,A4516,Image,Travel,Fitness Lovers,0.06531249684287184,0.0158,Ignored,35,1.34,0.06531249684287184,0.0158,0.08
943,2025-03-29 00:03:53,Desktop,UK,25-34,Male,A5480,Video,Health,Travel Lovers,0.08125103764468782,0.0262,Ignored,15,0.38,0.08125103764468782,0.0262,0.56
916,2025-07-19 00:24:07,Desktop,UK,18-24,Male,A6107,Video,Fashion,Fitness Lovers,0.011314601451901447,0.0421,Commented,15,0.61,0.011314601451901447,0.0421,0.08
631,2025-09-23 05:07:55,Mobile,Germany,45-54,Female,A3410,Video,Electronics,Travel Lovers,0.015923673678229347,0.1292,Shared,34,0.43,0.015923673678229347,0.1292,0.48
280,2025-04-15 16:51:38,Tablet,India,18-24,Female,A6656,Video,Fashion,Young Adults,0.12322027743010866,0.0109,Shared,35,0.46,0.12322027743010866,0.0109,0.29
423,2025-03-15 04:40:02,Mobile,India,18-24,Female,A8715,Video,Electronics,Family Oriented,0.1224289241420154,0.0697,Shared,52,1.16,0.1224289241420154,0.0697,0.74
926,2025-10-01 15:19:34,Desktop,USA,18-24,Male,A8595,Video,Travel,Young Adults,0.06022267980817148,0.1039,Shared,49,1.09,0.06022267980817148,0.1039,0.57
996,2025-05-09 19:27:48,Mobile,Germany,25-34,Male,A7054,Video,Health,Tech Enthusiasts,0.11490066898582983,0.0539,Ignored,16,0.18,0.11490066898582983,0.0539,3.44
845,2025-06-15 17:31:14,Desktop,Germany,35-44,Female,A3077,Text,Fashion,Family Oriented,0.05628101018008529,0.1089,Ignored,37,1.29,0.05628101018008529,0.1089,0.48
286,2025-05-09 11:04:39,Tablet,USA,55+,Female,A2005,Image,Travel,Fitness Lovers,0.11833206886476362,0.1172,Commented,46,1.07,0.11833206886476362,0.1172,1.3
724,2025-10-11 13:14:25,Desktop,Canada,35-44,Female,A4715,Text,Automotive,Family Oriented,0.039719170206498976,0.1277,Commented,60,1.23,0.039719170206498976,0.1277,0.41
335,2025-02-18 16:02:12,Tablet,UK,35-44,Male,A6726,Text,Electronics,Family Oriented,0.08567921218343998,0.1405,Commented,35,0.5,0.08567921218343998,0.1405,2.41
379,2025-02-17 21:06:16,Tablet,India,18-24,Female,A4177,Video,Travel,Family Oriented,0.08024154559168052,0.0266,Commented,58,0.61,0.08024154559168052,0.0266,0.35
286,2025-06-30 08:11:15,Tablet,USA,18-24,Female,A4519,Video,Health,Travel Lovers,0.1483798303651117,0.1456,Shared,30,1.35,0.1483798303651117,0.1456,1.6
745,2025-10-21 17:55:08,Tablet,India,35-44,Male,A9044,Image,Travel,Travel Lovers,0.019110613917007763,0.0503,Ignored,39,0.94,0.019110613917007763,0.0503,0.1
600,2025-08-21 21:12:22,Desktop,UK,25-34,Male,A3203,Image,Travel,Travel Lovers,0.036366427216584854,0.041,Commented,36,1.24,0.036366427216584854,0.041,0.12
711,2025-12-23 15:43:59,Desktop,Canada,18-24,Male,A1479,Text,Electronics,Tech Enthusiasts,0.06006751298753747,0.0768,Ignored,18,1.16,0.06006751298753747,0.0768,0.4
442,2025-04-29 06:42:27,Desktop,Canada,45-54,Female,A1677,Text,Electronics,Family Oriented,0.029300903881395307,0.0761,Shared,44,0.83,0.029300903881395307,0.0761,0.27
871,2025-12-16 06:52:44,Desktop,Canada,18-24,Male,A1453,Image,Automotive,Travel Lovers,0.14091263018144062,0.1016,Commented,25,1.3,0.14091263018144062,0.1016,1.1
351,2025-08-16 22:26:14,Tablet,UK,55+,Female,A3050,Video,Automotive,Family Oriented,0.11628539407262409,0.0999,Liked,50,0.89,0.11628539407262409,0.0999,1.31
589,2025-07-05 19:08:14,Tablet,India,35-44,Male,A7093,Image,Travel,Young Adults,0.06480276000315391,0.1174,Liked,56,1.15,0.06480276000315391,0.1174,0.66
100,2025-02-11 06:20:31,Tablet,UK,45-54,Male,A7166,Image,Automotive,Travel Lovers,0.11916416668576665,0.0589,Ignored,15,0.15,0.11916416668576665,0.0589,4.68
122,2025-10-05 04:46:33,Tablet,Germany,45-54,Female,A3789,Video,Travel,Tech Enthusiasts,0.086463305599479,0.1282,Ignored,12,0.26,0.086463305599479,0.1282,4.26
919,2025-01-16 11:14:39,Desktop,UK,25-34,Female,A6510,Image,Travel,Fitness Lovers,0.12234086359297255,0.1168,Liked,26,0.54,0.12234086359297255,0.1168,2.65
850,2025-08-02 18:19:50,Tablet,India,55+,Female,A9861,Text,Travel,Fitness Lovers,0.13886891908939486,0.1325,Liked,42,1.28,0.13886891908939486,0.1325,1.44
812,2025-03-09 07:52:45,Mobile,USA,55+,Female,A7322,Video,Electronics,Fitness Lovers,0.14716209759754195,0.1031,Commented,55,0.83,0.14716209759754195,0.1031,1.83
794,2025-07-04 15:40:26,Tablet,UK,45-54,Male,A8977,Video,Travel,Young Adults,0.050668197687751354,0.1199,Liked,55,0.45,0.050668197687751354,0.1199,1.35
257,2025-12-03 08:16:06,Desktop,India,35-44,Male,A8311,Video,Health,Young Adults,0.030562105630645223,0.0288,Liked,23,0.22,0.030562105630645223,0.0288,0.4
700,2025-05-29 11:04:33,Tablet,Germany,35-44,Male,A6737,Text,Automotive,Fitness Lovers,0.06317401865692909,0.1048,Liked,55,1.22,0.06317401865692909,0.1048,0.54
237,2025-12-25 14:38:10,Tablet,Germany,25-34,Female,A9397,Image,Travel,Tech Enthusiasts,0.06779390839169916,0.1461,Commented,26,0.44,0.06779390839169916,0.1461,2.25
